%OpenBCI Raw EEG Data % %Sample Rate = 250.0 Hz %First Column = SampleIndex %Other Columns = EEG data in microvolts,,,,,,,,,,,,,,,,
-19,-1301.36,4.83,-2786.21,-5711.43,-301.73,-6714.84,395.2,-4794.43,-1301.36,4.83,-2786.21,-5711.43,-301.73,-6714.84,395.2,-4794.43
-18,-1304.4,3.67,-2777.7,-5701.55,-303.78,-6701.83,396.05,-4786.6,-1304.4,3.67,-2777.7,-5701.55,-303.78,-6701.83,396.05,-4786.6
-17,-1292.56,14.13,-2777.43,-5687.78,-306.11,-6681.99,393.14,-4774.44,-1292.56,14.13,-2777.43,-5687.78,-306.11,-6681.99,393.14,-4774.44
-16,-1293.58,16,-2763.12,-5679.6,-305.55,-6668.22,395.83,-4764.88,-1293.58,16,-2763.12,-5679.6,-305.55,-6668.22,395.83,-4764.88
-15,-1293.41,8.18,-2761.47,-5658.5,-292.29,-6644.17,401.55,-4743.78,-1293.41,8.18,-2761.47,-5658.5,-292.29,-6644.17,401.55,-4743.78
-14,-1293.81,3.13,-2752.35,-5654.16,-300.63,-6639.41,397.06,-4737.97,-1293.81,3.13,-2752.35,-5654.16,-300.63,-6639.41,397.06,-4737.97
-13,-1278.59,9.68,-2747.39,-5630.9,-288.61,-6612.43,403.31,-4715.86,-1278.59,9.68,-2747.39,-5630.9,-288.61,-6612.43,403.31,-4715.86
-12,-1298.26,-6.62,-2735.79,-5621.71,-289.7,-6598.39,405.1,-4706.47,-1298.26,-6.62,-2735.79,-5621.71,-289.7,-6598.39,405.1,-4706.47
-11,-1284.85,5.43,-2734.69,-5592.45,-278.46,-6565.94,414.18,-4682.49,-1284.85,5.43,-2734.69,-5592.45,-278.46,-6565.94,414.18,-4682.49
-10,-1286.92,2.68,-2737.51,-5593.75,-299.92,-6566.85,396.68,-4690.11,-1286.92,2.68,-2737.51,-5593.75,-299.92,-6566.85,396.68,-4690.11
-9,-1273,11.44,-2735.07,-5568.91,-290.19,-6540.81,396.74,-4672.48,-1273,11.44,-2735.07,-5568.91,-290.19,-6540.81,396.74,-4672.48
-8,-1281.09,6.35,-2735.5,-5569.58,-308.23,-6541.1,379.71,-4677.68,-1281.09,6.35,-2735.5,-5569.58,-308.23,-6541.1,379.71,-4677.68
-7,-1267.81,24.9,-2727.92,-5539.9,-292.27,-6510.15,384.34,-4655.49,-1267.81,24.9,-2727.92,-5539.9,-292.27,-6510.15,384.34,-4655.49
-6,-1273.31,21.19,-2720.5,-5532.91,-297.84,-6497.74,379.53,-4648.6,-1273.31,21.19,-2720.5,-5532.91,-297.84,-6497.74,379.53,-4648.6
-5,-1262.52,30.89,-2709.05,-5497.25,-280.51,-6459.41,394.02,-4618.5,-1262.52,30.89,-2709.05,-5497.25,-280.51,-6459.41,394.02,-4618.5
-4,-1267.99,19.76,-2703.47,-5491.53,-294.28,-6453.84,382.04,-4616.28,-1267.99,19.76,-2703.47,-5491.53,-294.28,-6453.84,382.04,-4616.28
-3,-1249.78,27.74,-2696.69,-5465.49,-291.49,-6427.02,379.09,-4598.58,-1249.78,27.74,-2696.69,-5465.49,-291.49,-6427.02,379.09,-4598.58
-2,-1261.31,14.86,-2683.33,-5459.52,-302.55,-6415.87,372.56,-4589.42,-1261.31,14.86,-2683.33,-5459.52,-302.55,-6415.87,372.56,-4589.42
-1,-1249.28,10.44,-2669.98,-5426.67,-290.13,-6378.4,377.79,-4561.1,-1249.28,10.44,-2669.98,-5426.67,-290.13,-6378.4,377.79,-4561.1
0,-1261.44,0.98,-2664.44,-5415.72,-296.79,-6364.97,370.37,-4551.19,-1261.44,0.98,-2664.44,-5415.72,-296.79,-6364.97,370.37,-4551.19
-29,-1251.63,8.54,-2649.53,-5386.99,-287.4,-6334.73,376.52,-4529.13,-1251.63,8.54,-2649.53,-5386.99,-287.4,-6334.73,376.52,-4529.13
-28,-1250.38,6.66,-2636.16,-5371.5,-286.97,-6314.77,375.06,-4514.18,-1250.38,6.66,-2636.16,-5371.5,-286.97,-6314.77,375.06,-4514.18
-27,-1237.73,14.86,-2617.32,-5347.36,-277.81,-6287.54,380.29,-4493.35,-1237.73,14.86,-2617.32,-5347.36,-277.81,-6287.54,380.29,-4493.35
-26,-1237.19,7.76,-2611,-5329.33,-283.31,-6265.53,373.9,-4477.3,-1237.19,7.76,-2611,-5329.33,-283.31,-6265.53,373.9,-4477.3
-25,-1223.29,3.64,-2594.05,-5306.73,-279.55,-6237.92,375.89,-4459.08,-1223.29,3.64,-2594.05,-5306.73,-279.55,-6237.92,375.89,-4459.08
-24,-1220.92,3.44,-2585.14,-5283.73,-276.27,-6214.28,372.34,-4442.34,-1220.92,3.44,-2585.14,-5283.73,-276.27,-6214.28,372.34,-4442.34
-23,-1223.36,1.07,-2572.31,-5264.3,-282.46,-6190.72,369.21,-4425.33,-1223.36,1.07,-2572.31,-5264.3,-282.46,-6190.72,369.21,-4425.33
-22,-1212.22,6.5,-2563.83,-5239.47,-276.4,-6163.67,372.04,-4402.42,-1212.22,6.5,-2563.83,-5239.47,-276.4,-6163.67,372.04,-4402.42
-21,-1208.09,6.3,-2549.08,-5223.36,-277.85,-6140,369.5,-4384.5,-1208.09,6.3,-2549.08,-5223.36,-277.85,-6140,369.5,-4384.5
-20,-1201.67,0.4,-2543.76,-5195.15,-271.64,-6106.12,368.29,-4357.14,-1201.67,0.4,-2543.76,-5195.15,-271.64,-6106.12,368.29,-4357.14
-19,-1206.3,-4.67,-2527.65,-5180.28,-278.12,-6090.85,362.95,-4347.91,-1206.3,-4.67,-2527.65,-5180.28,-278.12,-6090.85,362.95,-4347.91
-18,-1187.59,8.83,-2522.48,-5147.99,-270.01,-6053.95,361.7,-4323.88,-1187.59,8.83,-2522.48,-5147.99,-270.01,-6053.95,361.7,-4323.88
-17,-1196.78,0.31,-2511.49,-5135.13,-283.62,-6037.03,350.59,-4316.68,-1196.78,0.31,-2511.49,-5135.13,-283.62,-6037.03,350.59,-4316.68
-16,-1188.78,-2.79,-2488.35,-5088.06,-278.44,-5981.04,344.57,-4277.59,-1188.78,-2.79,-2488.35,-5088.06,-278.44,-5981.04,344.57,-4277.59
-15,-1171.01,6.35,-2474.63,-5052.77,-260.33,-5943.37,349.13,-4249.76,-1171.01,6.35,-2474.63,-5052.77,-260.33,-5943.37,349.13,-4249.76
-14,-1167.88,-0.92,-2450.91,-5038.93,-266.79,-5929.56,345.47,-4236.28,-1167.88,-0.92,-2450.91,-5038.93,-266.79,-5929.56,345.47,-4236.28
-13,-1148.79,13.93,-2437.75,-5000.44,-251.93,-5887,354.14,-4203.42,-1148.79,13.93,-2437.75,-5000.44,-251.93,-5887,354.14,-4203.42
-12,-1154.78,3.38,-2429.46,-4988.35,-268.96,-5870.86,343.37,-4192.99,-1154.78,3.38,-2429.46,-4988.35,-268.96,-5870.86,343.37,-4192.99
-11,-1145.55,-1.45,-2417.05,-4951.07,-254.61,-5825.87,352.96,-4156.71,-1145.55,-1.45,-2417.05,-4951.07,-254.61,-5825.87,352.96,-4156.71
-10,-1143.16,-4.96,-2391.7,-4908.13,-252.44,-5772.25,351.44,-4116.83,-1143.16,-4.96,-2391.7,-4908.13,-252.44,-5772.25,351.44,-4116.83
-9,-1149.37,-7.02,-2377.96,-4893.31,-258.3,-5750.68,344.55,-4102.44,-1149.37,-7.02,-2377.96,-4893.31,-258.3,-5750.68,344.55,-4102.44
-8,-1118.75,10.97,-2360.77,-4857.28,-248.55,-5711.25,347.77,-4073.67,-1118.75,10.97,-2360.77,-4857.28,-248.55,-5711.25,347.77,-4073.67
-7,-1114.35,9.7,-2349.41,-4837.65,-258.36,-5684.34,340.24,-4056.08,-1114.35,9.7,-2349.41,-4837.65,-258.36,-5684.34,340.24,-4056.08
-6,-1101.81,11.51,-2335.67,-4801.36,-248.42,-5642.54,348.96,-4025.71,-1101.81,11.51,-2335.67,-4801.36,-248.42,-5642.54,348.96,-4025.71
-5,-1096.96,3.51,-2327.58,-4780.21,-256.55,-5619.09,343.88,-4008.09,-1096.96,3.51,-2327.58,-4780.21,-256.55,-5619.09,343.88,-4008.09
-4,-1096.06,-0.42,-2312.31,-4749.95,-254.52,-5587.44,346.16,-3985.52,-1096.06,-0.42,-2312.31,-4749.95,-254.52,-5587.44,346.16,-3985.52
-3,-1109.38,-5.32,-2308.6,-4727.93,-261.25,-5558.63,333.69,-3969.2,-1109.38,-5.32,-2308.6,-4727.93,-261.25,-5558.63,333.69,-3969.2
-2,-1093.34,-2.93,-2289.89,-4705.09,-257.22,-5530.8,331.99,-3951.21,-1093.34,-2.93,-2289.89,-4705.09,-257.22,-5530.8,331.99,-3951.21
-1,-1083.17,-6.3,-2278.98,-4676.92,-249.24,-5497.77,325.78,-3929.55,-1083.17,-6.3,-2278.98,-4676.92,-249.24,-5497.77,325.78,-3929.55
0,-1075.41,0.31,-2260.19,-4653.43,-245.96,-5469.87,325.8,-3908.58,-1075.41,0.31,-2260.19,-4653.43,-245.96,-5469.87,325.8,-3908.58
-29,-1064.84,2.08,-2252.54,-4620.95,-234.07,-5433.91,333.11,-3879.1,-1064.84,2.08,-2252.54,-4620.95,-234.07,-5433.91,333.11,-3879.1
-28,-1063.27,-5.79,-2241.01,-4598.67,-240.75,-5407.98,327.32,-3862.6,-1063.27,-5.79,-2241.01,-4598.67,-240.75,-5407.98,327.32,-3862.6
-27,-1056.99,0.74,-2234.62,-4568.92,-243.79,-5369.72,323.09,-3837.08,-1056.99,0.74,-2234.62,-4568.92,-243.79,-5369.72,323.09,-3837.08
-26,-1060.55,-2.28,-2219.39,-4552.83,-255.75,-5349.49,313.55,-3826.93,-1060.55,-2.28,-2219.39,-4552.83,-255.75,-5349.49,313.55,-3826.93
-25,-1046.87,2.66,-2208.96,-4517.02,-246.85,-5309.68,315.81,-3798.9,-1046.87,2.66,-2208.96,-4517.02,-246.85,-5309.68,315.81,-3798.9
-24,-1046.8,-0.34,-2190.56,-4500.21,-251.55,-5289.05,311.16,-3781.85,-1046.8,-0.34,-2190.56,-4500.21,-251.55,-5289.05,311.16,-3781.85
-23,-1027.8,9.05,-2181.44,-4461.52,-238.18,-5245.93,314.76,-3748.16,-1027.8,9.05,-2181.44,-4461.52,-238.18,-5245.93,314.76,-3748.16
-22,-1031.78,-0.78,-2167.25,-4447.39,-245.44,-5223.18,305.32,-3735.78,-1031.78,-0.78,-2167.25,-4447.39,-245.44,-5223.18,305.32,-3735.78
-21,-1014.48,2.77,-2159.38,-4408.03,-227.61,-5178.09,308.86,-3704.53,-1014.48,2.77,-2159.38,-4408.03,-227.61,-5178.09,308.86,-3704.53
-20,-1023.87,-10.82,-2147.87,-4395.87,-238.6,-5161.75,298.26,-3694.45,-1023.87,-10.82,-2147.87,-4395.87,-238.6,-5161.75,298.26,-3694.45
-19,-1007.1,-3.17,-2128.69,-4357.16,-217.37,-5123.71,304.27,-3666.67,-1007.1,-3.17,-2128.69,-4357.16,-217.37,-5123.71,304.27,-3666.67
-18,-1008.73,-16.61,-2124.76,-4344.26,-233.64,-5110.52,291.04,-3656.39,-1008.73,-16.61,-2124.76,-4344.26,-233.64,-5110.52,291.04,-3656.39
-17,-984.95,-5.7,-2113.07,-4304.79,-231.77,-5067.9,293.59,-3624.11,-984.95,-5.7,-2113.07,-4304.79,-231.77,-5067.9,293.59,-3624.11
-16,-995.21,-8.43,-2098.52,-4287.73,-240.24,-5046.62,286.1,-3609.65,-995.21,-8.43,-2098.52,-4287.73,-240.24,-5046.62,286.1,-3609.65
-15,-977.71,7.15,-2089.15,-4246.03,-229.64,-4996.17,296.72,-3571.96,-977.71,7.15,-2089.15,-4246.03,-229.64,-4996.17,296.72,-3571.96
-14,-977.82,4.81,-2077.06,-4230.22,-238.22,-4969.91,288.23,-3555.09,-977.82,4.81,-2077.06,-4230.22,-238.22,-4969.91,288.23,-3555.09
-13,-966.71,11.87,-2057.99,-4193.66,-222.69,-4928.07,297.03,-3523.44,-966.71,11.87,-2057.99,-4193.66,-222.69,-4928.07,297.03,-3523.44
-12,-967.7,1.5,-2048.02,-4175.51,-229.93,-4905.78,287.69,-3509.25,-967.7,1.5,-2048.02,-4175.51,-229.93,-4905.78,287.69,-3509.25
-11,-949.41,-6.55,-2001.93,-4092.18,-226.24,-4812.35,289.86,-3446.04,-949.41,-6.55,-2001.93,-4092.18,-226.24,-4812.35,289.86,-3446.04
-10,-943.98,-2.12,-1990.29,-4066.09,-222.47,-4777.37,289.5,-3420.35,-943.98,-2.12,-1990.29,-4066.09,-222.47,-4777.37,289.5,-3420.35
-9,-933.14,2.19,-1973.06,-4039.09,-214.8,-4740.63,296.54,-3392.21,-933.14,2.19,-1973.06,-4039.09,-214.8,-4740.63,296.54,-3392.21
-8,-923.31,5.25,-1966.39,-4009.41,-205.57,-4708.22,297.35,-3366.06,-923.31,5.25,-1966.39,-4009.41,-205.57,-4708.22,297.35,-3366.06
-7,-914.05,6.48,-1951.15,-3984.15,-200.45,-4677.1,297.52,-3348.45,-914.05,6.48,-1951.15,-3984.15,-200.45,-4677.1,297.52,-3348.45
-6,-906.81,8.16,-1950.03,-3954.89,-199.94,-4645.65,289.63,-3325.54,-906.81,8.16,-1950.03,-3954.89,-199.94,-4645.65,289.63,-3325.54
-5,-904.82,6.82,-1936.67,-3936.41,-208.43,-4622.97,282.37,-3308.37,-904.82,6.82,-1936.67,-3936.41,-208.43,-4622.97,282.37,-3308.37
-4,-888.1,15.69,-1925.92,-3905.27,-202.15,-4585.08,283,-3280.43,-888.1,15.69,-1925.92,-3905.27,-202.15,-4585.08,283,-3280.43
-3,-893.76,9.63,-1912.68,-3887.75,-207.22,-4564.2,279.6,-3262.84,-893.76,9.63,-1912.68,-3887.75,-207.22,-4564.2,279.6,-3262.84
-2,-885.22,0.36,-1890.18,-3836.5,-203.36,-4505.11,272.58,-3221.36,-885.22,0.36,-1890.18,-3836.5,-203.36,-4505.11,272.58,-3221.36
-1,-879.09,0.87,-1880.5,-3797.05,-193.59,-4465.16,273.85,-3192.95,-879.09,0.87,-1880.5,-3797.05,-193.59,-4465.16,273.85,-3192.95
0,-861.48,-2.37,-1859.22,-3747.52,-201.48,-4407.54,265.49,-3151.39,-861.48,-2.37,-1859.22,-3747.52,-201.48,-4407.54,265.49,-3151.39
-29,-857.46,-0.51,-1845.83,-3735.07,-215.87,-4389.7,259.01,-3140.2,-857.46,-0.51,-1845.83,-3735.07,-215.87,-4389.7,259.01,-3140.2
-28,-839.71,17.43,-1834.85,-3694.72,-200.07,-4345.2,264.56,-3108.97,-839.71,17.43,-1834.85,-3694.72,-200.07,-4345.2,264.56,-3108.97
-27,-847,13.95,-1817.02,-3677.8,-207.4,-4323.14,261.31,-3091.65,-847,13.95,-1817.02,-3677.8,-207.4,-4323.14,261.31,-3091.65
-26,-837.48,16.81,-1808.41,-3642.66,-194.46,-4283.06,262.25,-3064.31,-837.48,16.81,-1808.41,-3642.66,-194.46,-4283.06,262.25,-3064.31
-25,-844.78,-2.86,-1796.81,-3630.53,-205.73,-4265.36,251.21,-3052.69,-844.78,-2.86,-1796.81,-3630.53,-205.73,-4265.36,251.21,-3052.69
-24,-834.32,-0.45,-1781.39,-3592.19,-193.48,-4222.38,256.17,-3018.67,-834.32,-0.45,-1781.39,-3592.19,-193.48,-4222.38,256.17,-3018.67
-23,-818.86,-6.37,-1764.13,-3578,-200.79,-4201.75,247.43,-3003.34,-818.86,-6.37,-1764.13,-3578,-200.79,-4201.75,247.43,-3003.34
-22,-802.94,0.07,-1749.09,-3541.92,-188.02,-4162.43,250.52,-2976.85,-802.94,0.07,-1749.09,-3541.92,-188.02,-4162.43,250.52,-2976.85
-21,-810.18,-0.18,-1738.05,-3520.31,-196.78,-4133.71,242.99,-2960.26,-810.18,-0.18,-1738.05,-3520.31,-196.78,-4133.71,242.99,-2960.26
-20,-796.68,8.02,-1723.01,-3488.59,-184.07,-4098.77,247.88,-2933.35,-796.68,8.02,-1723.01,-3488.59,-184.07,-4098.77,247.88,-2933.35
-19,-801.13,0.8,-1712.28,-3467.67,-182.97,-4074.68,240.88,-2915.54,-801.13,0.8,-1712.28,-3467.67,-182.97,-4074.68,240.88,-2915.54
-18,-791.7,5.3,-1699.18,-3438.41,-181.59,-4040.23,241.24,-2890.1,-791.7,5.3,-1699.18,-3438.41,-181.59,-4040.23,241.24,-2890.1
-17,-781.95,-0.4,-1688.34,-3415.88,-181.27,-4014.08,240.04,-2868.06,-781.95,-0.4,-1688.34,-3415.88,-181.27,-4014.08,240.04,-2868.06
-16,-769.3,4.67,-1672.8,-3390.25,-182.86,-3986.03,235.05,-2849.33,-769.3,4.67,-1672.8,-3390.25,-182.86,-3986.03,235.05,-2849.33
-15,-764.34,4.9,-1664.4,-3364.23,-185.23,-3955.05,233.91,-2827.85,-764.34,4.9,-1664.4,-3364.23,-185.23,-3955.05,233.91,-2827.85
-14,-766.17,0.89,-1648.06,-3342.75,-190.24,-3931.47,228.99,-2810.8,-766.17,0.89,-1648.06,-3342.75,-190.24,-3931.47,228.99,-2810.8
-13,-767.54,4.07,-1643.75,-3312.15,-184.45,-3899.15,225.44,-2786.08,-767.54,4.07,-1643.75,-3312.15,-184.45,-3899.15,225.44,-2786.08
-12,-747.98,8.47,-1618.33,-3260.02,-177.47,-3834.13,229.17,-2741.46,-747.98,8.47,-1618.33,-3260.02,-177.47,-3834.13,229.17,-2741.46
-11,-745.59,5.05,-1603.18,-3245.18,-183.4,-3812.45,225.64,-2726.51,-745.59,5.05,-1603.18,-3245.18,-183.4,-3812.45,225.64,-2726.51
-10,-730.05,14.48,-1590.93,-3210.76,-168.4,-3772.06,232.53,-2696.76,-730.05,14.48,-1590.93,-3210.76,-168.4,-3772.06,232.53,-2696.76
-9,-718.27,1.5,-1570.59,-3161.61,-167.88,-3720.38,219.38,-2664.55,-718.27,1.5,-1570.59,-3161.61,-167.88,-3720.38,219.38,-2664.55
-8,-722.34,-7.58,-1553.96,-3152.56,-179.04,-3705.56,213.84,-2653.42,-722.34,-7.58,-1553.96,-3152.56,-179.04,-3705.56,213.84,-2653.42
-7,-705.29,1.34,-1544.24,-3114.11,-161.07,-3661.62,222.02,-2621.61,-705.29,1.34,-1544.24,-3114.11,-161.07,-3661.62,222.02,-2621.61
-6,-712.08,7.93,-1521.86,-3064.2,-157.51,-3599.12,221.95,-2577.25,-712.08,7.93,-1521.86,-3064.2,-157.51,-3599.12,221.95,-2577.25
-5,-706.09,-3.71,-1514.96,-3055.24,-170.21,-3585.93,211.22,-2568.57,-706.09,-3.71,-1514.96,-3055.24,-170.21,-3585.93,211.22,-2568.57
-4,-684.79,3.2,-1498.15,-3019.59,-158.59,-3547.74,216.61,-2540.72,-684.79,3.2,-1498.15,-3019.59,-158.59,-3547.74,216.61,-2540.72
-3,-689.06,-6.37,-1485.07,-3009.48,-171.84,-3538.06,206.57,-2534.17,-689.06,-6.37,-1485.07,-3009.48,-171.84,-3538.06,206.57,-2534.17
-2,-670.8,3.67,-1469.63,-2975.96,-160.89,-3503.39,210.91,-2507.46,-670.8,3.67,-1469.63,-2975.96,-160.89,-3503.39,210.91,-2507.46
-1,-681.66,-3.17,-1462.94,-2963.89,-171.39,-3485.26,202.64,-2498.54,-681.66,-3.17,-1462.94,-2963.89,-171.39,-3485.26,202.64,-2498.54
0,-670.49,7.76,-1445.67,-2929.8,-163.17,-3450.33,209.01,-2471.66,-670.49,7.76,-1445.67,-2929.8,-163.17,-3450.33,209.01,-2471.66
-29,-674.89,0.83,-1440.26,-2916.03,-173.32,-3432.29,198.15,-2459.56,-674.89,0.83,-1440.26,-2916.03,-173.32,-3432.29,198.15,-2459.56
-28,-657.25,1.9,-1424.39,-2888.38,-165.81,-3397.29,199.74,-2435.89,-657.25,1.9,-1424.39,-2888.38,-165.81,-3397.29,199.74,-2435.89
-27,-661.84,0.54,-1417.82,-2873,-167.84,-3377.59,190.91,-2424.83,-661.84,0.54,-1417.82,-2873,-167.84,-3377.59,190.91,-2424.83
-26,-645.43,6.82,-1389.61,-2826.29,-148.82,-3319.66,192.58,-2380.86,-645.43,6.82,-1389.61,-2826.29,-148.82,-3319.66,192.58,-2380.86
-25,-638.01,-9.14,-1354.43,-2761.56,-153.31,-3244.24,191.09,-2318.84,-638.01,-9.14,-1354.43,-2761.56,-153.31,-3244.24,191.09,-2318.84
-24,-632.82,-7.42,-1344.57,-2730.91,-149.89,-3211.36,196.49,-2293.51,-632.82,-7.42,-1344.57,-2730.91,-149.89,-3211.36,196.49,-2293.51
-23,-629.81,-9.77,-1335.56,-2715.38,-160.37,-3194.04,189.3,-2282.74,-629.81,-9.77,-1335.56,-2715.38,-160.37,-3194.04,189.3,-2282.74
-22,-616.53,0.49,-1336.97,-2691.93,-158.25,-3167.02,184.27,-2262.51,-616.53,0.49,-1336.97,-2691.93,-158.25,-3167.02,184.27,-2262.51
-21,-609.38,-9.48,-1324.25,-2682.86,-163.23,-3153.79,180.24,-2254.44,-609.38,-9.48,-1324.25,-2682.86,-163.23,-3153.79,180.24,-2254.44
-20,-590.73,6.17,-1325.23,-2656.12,-152.26,-3124.42,177.61,-2234.01,-590.73,6.17,-1325.23,-2656.12,-152.26,-3124.42,177.61,-2234.01
-19,-590.73,4.16,-1310.8,-2649.71,-166.12,-3113.02,166.86,-2231.64,-590.73,4.16,-1310.8,-2649.71,-166.12,-3113.02,166.86,-2231.64
-18,-581.91,10.46,-1283.35,-2603.62,-161.29,-3058.48,164.69,-2192.71,-581.91,10.46,-1283.35,-2603.62,-161.29,-3058.48,164.69,-2192.71
-17,-573.68,16.36,-1276.28,-2569.09,-143.03,-3019.68,169.96,-2161.93,-573.68,16.36,-1276.28,-2569.09,-143.03,-3019.68,169.96,-2161.93
-16,-568.76,7.44,-1238.6,-2521.37,-123.02,-2957.09,185.27,-2110.76,-568.76,7.44,-1238.6,-2521.37,-123.02,-2957.09,185.27,-2110.76
-15,-577.03,-12.58,-1235.45,-2511.37,-133.22,-2945.04,176.22,-2104.08,-577.03,-12.58,-1235.45,-2511.37,-133.22,-2945.04,176.22,-2104.08
-14,-569.23,-4.02,-1225.03,-2481.07,-127.11,-2912.7,173.72,-2078.96,-569.23,-4.02,-1225.03,-2481.07,-127.11,-2912.7,173.72,-2078.96
-13,-576.85,-11.76,-1219.58,-2474.58,-143.68,-2905.46,160.6,-2073.95,-576.85,-11.76,-1219.58,-2474.58,-143.68,-2905.46,160.6,-2073.95
-12,-563.53,-3.84,-1208.49,-2444.19,-135.36,-2875.1,161.27,-2054.46,-563.53,-3.84,-1208.49,-2444.19,-135.36,-2875.1,161.27,-2054.46
-11,-566.57,-5.99,-1194.68,-2431.96,-141.71,-2857.65,156.73,-2046.28,-566.57,-5.99,-1194.68,-2431.96,-141.71,-2857.65,156.73,-2046.28
-10,-542.14,-9.5,-1164.06,-2385.24,-131.2,-2801.75,163.95,-2002.4,-542.14,-9.5,-1164.06,-2385.24,-131.2,-2801.75,163.95,-2002.4
-9,-529.16,-9.45,-1152.43,-2359.27,-127.23,-2775.57,164.08,-1981.66,-529.16,-9.45,-1152.43,-2359.27,-127.23,-2775.57,164.08,-1981.66
-8,-538.95,-11.89,-1145.88,-2347.2,-130.22,-2761.09,150.56,-1973.61,-538.95,-11.89,-1145.88,-2347.2,-130.22,-2761.09,150.56,-1973.61
-7,-529.83,-2.79,-1130.55,-2326.08,-127.72,-2735.54,149.89,-1957.74,-529.83,-2.79,-1130.55,-2326.08,-127.72,-2735.54,149.89,-1957.74
-6,-523.34,0.78,-1120.72,-2303.01,-127.18,-2708.32,153.11,-1938.99,-523.34,0.78,-1120.72,-2303.01,-127.18,-2708.32,153.11,-1938.99
-5,-515.01,5.45,-1104.35,-2280.1,-128.43,-2681.2,155.32,-1917.24,-515.01,5.45,-1104.35,-2280.1,-128.43,-2681.2,155.32,-1917.24
-4,-505.35,0.38,-1093.65,-2246.04,-125.95,-2643.88,160.42,-1881.19,-505.35,0.38,-1093.65,-2246.04,-125.95,-2643.88,160.42,-1881.19
-3,-510.42,-8.25,-1092.17,-2224.29,-119.81,-2618.15,158.32,-1859.93,-510.42,-8.25,-1092.17,-2224.29,-119.81,-2618.15,158.32,-1859.93
-2,-522.78,-11.13,-1075.63,-2215.3,-119.13,-2605.32,155.79,-1852.07,-522.78,-11.13,-1075.63,-2215.3,-119.13,-2605.32,155.79,-1852.07
-1,-509.02,-3.78,-1066.09,-2187.61,-106.39,-2573.38,159.32,-1825.2,-509.02,-3.78,-1066.09,-2187.61,-106.39,-2573.38,159.32,-1825.2
0,-497.55,-16.74,-1049.35,-2177.62,-116.65,-2557.4,156.22,-1814.69,-497.55,-16.74,-1049.35,-2177.62,-116.65,-2557.4,156.22,-1814.69
-29,-482.4,0.16,-1037.57,-2145.12,-103.27,-2519.62,163.93,-1785.59,-482.4,0.16,-1037.57,-2145.12,-103.27,-2519.62,163.93,-1785.59
-28,-481.46,-2.24,-1025.36,-2138.12,-103.82,-2509.68,161.11,-1780.12,-481.46,-2.24,-1025.36,-2138.12,-103.82,-2509.68,161.11,-1780.12
-27,-461.76,12.99,-1022.55,-2105.13,-90.21,-2472.89,163.93,-1755.48,-461.76,12.99,-1022.55,-2105.13,-90.21,-2472.89,163.93,-1755.48
-26,-467.08,7.24,-1007.75,-2094.94,-101.92,-2457.06,156.98,-1745.78,-467.08,7.24,-1007.75,-2094.94,-101.92,-2457.06,156.98,-1745.78
-25,-455.48,17.3,-1002.65,-2064.65,-91.58,-2423.31,158.5,-1722.83,-455.48,17.3,-1002.65,-2064.65,-91.58,-2423.31,158.5,-1722.83
-24,-463.51,0.78,-1001.13,-2060.9,-110.35,-2416.27,144.37,-1723.43,-463.51,0.78,-1001.13,-2060.9,-110.35,-2416.27,144.37,-1723.43
-23,-453.9,5.52,-991.08,-2030.05,-99.49,-2380.95,153.31,-1695.54,-453.9,5.52,-991.08,-2030.05,-99.49,-2380.95,153.31,-1695.54
-22,-468.2,-2.26,-983.97,-2025.74,-111.89,-2376.03,142.38,-1695.83,-468.2,-2.26,-983.97,-2025.74,-111.89,-2376.03,142.38,-1695.83
-21,-458.93,2.12,-977.04,-1995.68,-94.55,-2343.27,146.36,-1676.43,-458.93,2.12,-977.04,-1995.68,-94.55,-2343.27,146.36,-1676.43
-20,-464.94,-3.8,-969.66,-1990.44,-102.55,-2331.47,132.43,-1673.9,-464.94,-3.8,-969.66,-1990.44,-102.55,-2331.47,132.43,-1673.9
-19,-447.66,-16.32,-960.74,-1960.29,-98.68,-2297.11,126.2,-1649.74,-447.66,-16.32,-960.74,-1960.29,-98.68,-2297.11,126.2,-1649.74
-18,-430.05,-0.6,-948.81,-1939.1,-97.54,-2276.46,129.8,-1633.76,-430.05,-0.6,-948.81,-1939.1,-97.54,-2276.46,129.8,-1633.76
-17,-421.76,7.62,-927.46,-1904.35,-107.47,-2238.66,126,-1607.67,-421.76,7.62,-927.46,-1904.35,-107.47,-2238.66,126,-1607.67
-16,-428.13,7.47,-921.07,-1891.96,-111.33,-2223.42,119.87,-1598.17,-428.13,7.47,-921.07,-1891.96,-111.33,-2223.42,119.87,-1598.17
-15,-424.93,7.64,-909.94,-1873.3,-106.64,-2203.12,122.67,-1580.83,-424.93,7.64,-909.94,-1873.3,-106.64,-2203.12,122.67,-1580.83
-14,-419.5,0.8,-911.55,-1862.1,-107.94,-2192.24,116.3,-1571.73,-419.5,0.8,-911.55,-1862.1,-107.94,-2192.24,116.3,-1571.73
-13,-417.75,-6.48,-902.03,-1852.24,-114.22,-2178.71,115,-1561.27,-417.75,-6.48,-902.03,-1852.24,-114.22,-2178.71,115,-1561.27
-12,-424.08,-4.78,-902.9,-1835.08,-117.06,-2160.3,112.94,-1545.11,-424.08,-4.78,-902.9,-1835.08,-117.06,-2160.3,112.94,-1545.11
